id,team_id,name,birthday,nationality,weight,height
52,3,ANTOINE WERKING,1990-01-12,SouthAfrica,68,189
53,3,BRAIN GOUPIL,1985-11-14,Libya,83,198
54,3,ROLF CONSUEGRA,1986-05-14,Brazil,67,164
55,3,QUINCY CANTRELL,1988-01-07,Botswana,72,165
56,3,LEIF PERMAN,1987-03-05,ElSalvador,66,176
1595,80,LANE PAWELK,1986-06-08,Botswana,83,187
57,3,FREEMAN PORTO,1994-09-23,Senegal,53,193
58,3,BRUNO MACRI,1995-07-23,Nicaragua,77,179
59,3,MARCELLUS MATTEIS,1986-03-07,Malta,79,163
60,3,TUAN DIDION,1988-07-17,Lesotho,58,170
61,4,RAYMOND MICHETTI,1989-12-06,Chile,84,170
62,4,CHARLIE WIELOCK,1985-07-19,HongKong,55,171
63,4,ROCKY DUTTINGER,1990-02-20,Colombia,78,162
64,4,BRYCE BARTMES,1984-09-19,SaudiArabia,54,161
65,4,CEDRIC CHIARELLA,1994-09-02,Bangladesh,72,167
66,4,FREDDIE SBANO,1995-01-22,Rwanda,74,192
67,4,GREGORIO HUGLEY,1986-03-13,Kenya,53,183
68,4,BEAU MICHAELSEN,1988-08-18,SouthKorea,79,184
69,4,CURT BRUNKEN,1988-11-01,Kuwait,72,195
70,4,HAYDEN BESSEY,1994-01-20,Algeria,87,178
71,4,BERTRAM STUESSY,1994-06-11,Greenland,53,179
72,4,JONAH FRANZONE,1987-10-08,Iraq,68,172
73,4,AVERY TRUCCHIO,1995-11-20,ElSalvador,81,172
74,4,WILEY JOLLY,1985-08-11,Australia,69,169
75,4,JARROD BUESCHEL,1995-05-15,BosniaandHerzegovina,70,166
76,4,ZACK BOROZNY,1995-04-15,Bahrain,74,166
77,4,NICOLAS DAGNONE,1992-09-26,Guyana,80,170
78,4,GARRY CARDINAL,1984-09-11,Kosovo,68,181
79,4,ANIBAL VILLANVEUA,1989-11-05,Ghana,62,163
80,4,TOMMIE POULTER,1990-06-11,Honduras,83,177
81,5,CRISTOBAL HOLWEGER,1994-08-21,Thailand,70,191
82,5,JEFFERSON BLASZAK,1988-02-12,Ukraine,74,183
83,5,ROBBY HENDEROSN,1989-10-14,Guernsey,78,176
84,5,ANTONIO LAZARZ,1991-08-17,Guatemala,61,176
85,5,HAI HAARSTAD,1993-01-04,Spain,81,182
86,5,RAYMOND SOBEL,1985-08-10,Belize,56,166
87,5,ARON ASKIEW,1990-02-11,Aruba,89,179
88,5,BEN SANDOW,1993-03-15,Mongolia,50,172
89,5,SHANE ANTONAKOS,1994-02-06,Chad,66,178
90,5,JUDSON NIVES,1990-04-25,Switzerland,77,180
91,5,CORTEZ TETRICK,1995-11-21,Niger,83,187
92,5,MIKEL MABIE,1993-04-16,Vanuatu,62,172
93,5,HIRAM HANDT,1990-12-27,Egypt,62,180
94,5,ISSAC CLAIRMONT,1991-12-12,Aruba,53,161
95,5,REY CHERN,1992-07-22,NewZealand,89,161
96,5,AGUSTIN MCELDOWNEY,1995-06-04,Guernsey,57,173
97,5,TRENTON GORANSON,1984-12-13,Bahamas,54,185
98,5,MARLIN GUYET,1995-01-05,Niger,70,174
99,5,KELLY GIESSINGER,1988-11-06,Benin,78,193
100,5,SCOTTIE BROCKMEIER,1989-03-23,Chad,75,196
101,6,CLAUD SARAVIA,1984-04-23,USA,69,198
102,6,SOLOMON BERNAND,1994-08-22,Tuvalu,76,183
103,6,OMER HIETT,1988-04-06,Somalia,63,164
104,6,VIRGILIO ANGILELLO,1995-04-16,Eritrea,86,189
105,6,TIMMY MAPSTON,1994-09-05,Turkey,82,179
106,6,DERICK MELLENTHIN,1990-10-17,Kosovo,61,178
107,6,SANTOS DUBIN,1990-07-12,IsleofMan,68,195
108,6,FREDERIC CANTORE,1991-05-18,Guinea-Bissau,83,171
109,6,RANDALL STECHLINSKI,1994-04-18,Argentina,64,174
110,6,HERB BOUCHILLON,1991-05-19,Comoros,64,171
111,6,OLEN BEADELL,1985-01-16,Cyprus,79,163
112,6,MERLIN MARTINCIC,1987-08-10,Luxembourg,83,172
113,6,THADDEUS HAGLER,1984-03-19,Israel,74,191
114,6,LACY HYMOWITZ,1985-06-05,Guinea,73,171
115,6,BRADLEY MCCRACKEN,1993-10-03,Gabon,73,187
116,6,JED DEKRUIF,1995-05-14,BouvetIsland,77,182
117,6,DANNIE CALICA,1986-03-13,Angola,77,186
118,6,LOGAN RAYAM,1993-04-17,Andorra,56,189
119,6,MARCELINO BERGANZA,1994-05-20,Luxembourg,81,185
120,6,PORFIRIO BREITEN,1990-12-27,Laos,89,193
121,7,DEREK LUVIAN,1992-05-21,BosniaandHerzegovina,64,163
122,7,RONALD RUTA,1995-06-09,Bangladesh,57,185
123,7,BENTON MCMARTIN,1991-05-15,Congo,66,167
124,7,DOMINIQUE ELIOTT,1992-08-18,Vanuatu,79,176
125,7,RHETT KALOI,1992-11-20,Somalia,73,166
126,7,EFRAIN BERENGER,1993-11-01,Finland,89,187
127,7,TYRONE WHIRLOW,1993-04-27,Mauritius,86,161
128,7,GILBERTO CANGELOSI,1985-01-11,Cameroon,78,185
129,7,DANNY PANTALEON,1985-10-27,SouthKorea,65,191
130,7,HARRY MERTHIE,1991-11-24,SaudiArabia,56,161
131,7,BLAIR LABOUNTY,1984-05-11,ElSalvador,80,190
132,7,TONY BOISE,1988-09-07,Libya,59,165
133,7,BURL PENSO,1992-05-13,Egypt,75,195
134,7,DOUG BOYDA,1993-11-04,Curacao,70,162
135,7,DARRICK MARCHAL,1992-08-07,Macedonia,85,167
136,7,HUBERT SOROTZKIN,1988-04-03,Liberia,90,186
137,7,SCOTTY LUTER,1987-04-20,UnitedKingdom,79,171
138,7,MAURICIO ZACHERY,1985-10-13,SaintHelena,81,175
139,7,CECIL FOSS,1992-08-06,Lithuania,90,166
140,7,KENETH BULLION,1984-11-18,Ecuador,50,165
141,8,JAMAR COLOMB,1985-02-18,Dominica,76,193
142,8,DARRIN POINDEXTER,1987-11-24,Antarctica,88,173
143,8,JEAN CONDELARIO,1987-11-09,Namibia,77,183
144,8,BROCK BREA,1990-05-01,Panama,56,172
145,8,VERN THROPE,1987-05-16,Israel,84,179
146,8,TYRONE ROOKSTOOL,1993-05-24,Nigeria,54,175
147,8,EMMANUEL SHERRIL,1988-06-05,Liechtenstein,50,184
148,8,CRISTOBAL SINISTORE,1991-11-17,Nicaragua,76,179
149,8,HUNTER RYSAVY,1990-08-10,Hungary,86,165
150,8,JEWEL GUIDOTTI,1986-04-04,Namibia,53,176
151,8,LEANDRO WADLOW,1995-04-22,Aruba,78,168
152,8,JED KRESS,1992-09-12,Egypt,56,166
153,8,COLBY ELICKER,1994-12-03,Ecuador,72,195
154,8,TYLER WILLARD,1988-03-18,Uruguay,65,176
155,8,RASHAD DUFAUCHARD,1993-08-22,NewZealand,84,190
156,8,DANIAL SOTERO,1989-07-08,Malta,70,176
157,8,LINDSAY COLDEN,1985-03-04,NorthKorea,87,173
158,8,GEOFFREY LISENBEE,1985-02-22,Comoros,70,170
159,8,ARMAND PONT,1984-05-03,Bermuda,87,172
160,8,MOHAMMAD CIFALDI,1992-02-20,Morocco,86,197
161,9,CYRIL FONDER,1987-05-27,Uganda,84,198
162,9,GRAHAM VENIBLE,1994-05-23,Sweden,75,183
163,9,ALDO HEADLEY,1994-05-11,Estonia,83,198
164,9,WILLY ANDUJO,1991-08-25,Eritrea,73,169
165,9,ADOLFO BARTKO,1988-05-08,Madagascar,57,185
166,9,MILLARD HUSMAN,1991-09-12,Monaco,72,193
167,9,MORTON BURDETTE,1988-02-05,Vietnam,60,179
168,9,TERRANCE GUTZWILLER,1986-11-02,Liberia,90,196
169,9,MERVIN DURCH,1993-01-03,Turkmenistan,51,180
170,9,SPENCER HARREY,1984-02-15,Switzerland,61,165
171,9,ALEXANDER CARABEZ,1992-12-08,Guatemala,53,169
172,9,JARRETT DEANDA,1986-02-15,Monaco,60,169
173,9,ESTEBAN POPOVEC,1988-02-20,Chile,74,178
174,9,MICHEAL PREJEAN,1994-04-10,Zambia,52,186
175,9,GLENN FUSARO,1988-06-05,Bulgaria,53,186
176,9,COLUMBUS OELER,1990-08-03,Belarus,75,163
177,9,RONNIE VOLESKY,1984-05-27,Austria,75,171
178,9,MAN GILMAN,1986-03-11,Tuvalu,66,193
179,9,REED SADAHIRO,1993-08-10,NorthKorea,71,174
180,9,TEDDY KRON,1989-12-11,Frances,60,197
181,10,WILLIE MCCORMACK,1993-11-21,Mongolia,71,178
182,10,KEENAN POUNDSTONE,1995-11-18,Mauritius,59,194
183,10,JAMIE ECHEVERRY,1993-07-21,Austria,60,182
184,10,RUDOLPH SZYDLOWSKI,1990-08-15,CookIslands,72,171
185,10,COLTON SZWED,1992-04-26,Cameroon,80,197
186,10,TERRY SZYPOWSKI,1993-11-25,Tunisia,71,193
187,10,PRINCE WINSHIP,1995-08-22,Namibia,62,174
188,10,JARVIS SALWAY,1993-10-06,Taiwan,86,180
189,10,ANTIONE SHORB,1990-01-03,Uruguay,88,189
190,10,NOE POULSEN,1988-11-03,Egypt,54,186
191,10,LINCOLN FILIPPONE,1993-06-27,Thailand,90,198
192,10,MILFORD PEDEARE,1994-06-02,Grenada,71,179
193,10,GRADY SCHMIDT,1989-02-11,Germany,64,161
194,10,JONAS MCFARLIN,1994-11-06,NewZealand,87,189
195,10,PRINCE FELIO,1984-03-12,HongKong,58,194
196,10,REUBEN BEA,1993-12-13,Mauritius,62,177
197,10,KENNETH CAMELO,1991-10-15,Kazakhstan,71,173
198,10,ORVAL JOMA,1986-09-24,Serbia,67,170
199,10,CHRISTOPER MORELLE,1986-09-15,Peru,75,186
200,10,SAUL FLOTA,1990-09-20,ElSalvador,75,184
201,11,LEIGH BALIAN,1988-01-06,Comoros,84,189
202,11,MAX COLQUITT,1994-05-19,Mauritius,55,193
203,11,JOEY MCCRAW,1984-01-20,Turkmenistan,75,162
204,11,RUEBEN BURSEY,1994-10-21,Malta,72,164
205,11,ROBBIE CAMIC,1986-02-24,Iceland,51,171
206,11,HUEY MANOR,1992-04-15,Nicaragua,52,196
207,11,RALPH HOPPING,1994-08-13,HongKong,80,193
208,11,JOAN RITTENBERRY,1989-09-14,Turkmenistan,72,179
209,11,CARLOS INCIONG,1985-09-27,SanMarino,57,185
210,11,TRISTAN MAHON,1994-08-19,Colombia,85,161
211,11,ALONZO PALMERINO,1988-08-18,Kyrgyzstan,82,175
212,11,DELMAR MOLLA,1986-10-12,Ireland,77,195
213,11,LESLEY KERSTEN,1990-12-14,Palestine,63,185
214,11,LAUREN PHILLIPPI,1989-02-20,Israel,83,177
215,11,MOHAMMED HAGMAIER,1986-12-09,PuertoRico,76,177
216,11,SANG KAWATA,1993-05-14,Ghana,58,179
217,11,LYMAN HEMKER,1989-10-05,Russia,52,171
218,11,LAMONT FUERBRINGER,1988-03-21,UnitedKingdom,90,176
219,11,RICKY MALATESTA,1986-10-26,Gibraltar,78,177
220,11,EMERY ALDONZA,1990-06-05,NorthKorea,71,172
221,12,RICHARD PRZYBYL,1995-07-18,Argentina,85,170
222,12,COLTON EBRIGHT,1995-08-01,Cameroon,73,196
223,12,DAMON BUER,1990-04-10,NorthKorea,67,178
224,12,MOHAMMED HOBACK,1991-06-02,Turkey,65,188
225,12,ULYSSES KARGE,1988-06-07,India,88,196
226,12,LEONARD KEILTY,1991-07-02,Tajikistan,53,161
227,12,RODNEY DITZLER,1984-06-19,Luxembourg,61,178
228,12,WILLIS ECKSTEIN,1989-05-07,Slovakia,56,191
229,12,COLUMBUS TERRELL,1991-02-13,Estonia,50,165
230,12,MERLE DEFOORE,1986-02-01,Senegal,50,185
231,12,HENRY LESNIEWSKI,1994-12-05,Moldava,63,161
232,12,EDISON PYEATT,1994-07-02,Philippines,82,189
233,12,LOU BIBLES,1991-03-16,HongKong,70,193
234,12,RICHIE KRITZ,1990-12-06,PapuaNewGuinea,71,167
235,12,MARCOS SABATASO,1994-02-21,Haiti,87,184
236,12,MARIANO PRIVE,1985-06-11,Kiribati,60,197
237,12,SANTOS BRAGA,1992-12-06,BouvetIsland,53,189
238,12,IKE BALSIGER,1992-10-15,Zimbabwe,88,173
239,12,COLTON SHELDEN,1986-02-09,Cuba,81,183
240,12,ROBERTO PSENCIK,1988-10-16,Bulgaria,59,195
241,13,BENNIE PRODOEHL,1989-01-03,Zimbabwe,88,168
242,13,GIOVANNI GOTTSHALL,1994-02-11,Zimbabwe,57,183
243,13,JAKE BLOSSER,1993-09-16,Iceland,73,196
244,13,TERRENCE DREIER,1989-05-07,Portugal,75,164
245,13,NORMAN STEINKELLNER,1994-08-17,Liberia,65,168
246,13,RAYMUNDO NAHARI,1987-03-07,SanMarino,81,185
247,13,MICHEAL BELTON,1987-07-15,Switzerland,80,163
248,13,HILTON TIENDA,1990-10-17,Gambia,58,178
249,13,ANTONY YLONEN,1989-05-11,Russia,50,178
250,13,LEIF BRUNEY,1985-01-02,Paraguay,75,171
251,13,GENARO HULAND,1988-09-02,Grenada,78,181
252,13,QUINTON LONGIOTTI,1988-01-17,Cyprus,74,195
253,13,NUMBERS PELHAM,1989-02-15,Syria,81,173
254,13,ADOLPH GORBEA,1993-10-26,Jamaica,71,184
255,13,LYNWOOD ROWER,1990-01-18,Nigeria,89,169
256,13,PALMER PRIBNOW,1993-05-19,Congo,74,173
257,13,HOSEA NAONE,1984-06-15,Liberia,81,195
258,13,EDMOND OCCHINO,1985-05-06,Kuwait,52,171
259,13,GARRETT DIMMER,1987-06-07,Uganda,50,188
260,13,CLAUDIO WHILDEN,1994-11-06,Macedonia,77,193
261,14,RICKEY BARBUTO,1994-03-05,Argentina,81,198
262,14,MORTON DUGUETTE,1990-10-19,Colombia,66,194
263,14,JEWELL FAULKENBERRY,1987-11-05,SanMarino,52,162
264,14,SEAN LOZINSKI,1992-11-07,Paraguay,58,165
265,14,ISSAC FAUNTLEROY,1989-11-19,IsleofMan,74,170
266,14,NORMAN FRAKER,1984-02-27,Namibia,52,183
267,14,SCOTT RANGNOW,1990-05-27,Guinea-Bissau,83,195
268,14,MARION VONDERHEIDE,1995-08-18,Botswana,75,194
269,14,ALFONSO WARDRUP,1993-05-05,Greece,69,182
270,14,MITCH GAMARRA,1990-11-27,PapuaNewGuinea,82,186
271,14,PHILLIP NEWMANN,1995-08-15,Nicaragua,78,165
272,14,SERGIO TAEGEL,1993-03-22,Uganda,64,174
273,14,GUY CAULLEY,1990-08-19,Brazil,72,183
274,14,WARD BRUNNETT,1985-01-14,Syria,75,192
275,14,ADOLPH GRATTAN,1984-05-14,Grenada,57,171
276,14,AMBROSE WUESTE,1986-05-14,Kuwait,90,167
277,14,JED ZALEWSKI,1991-07-13,Tanzania,75,176
278,14,MCKINLEY MAGNANT,1994-11-14,Palestine,54,191
279,14,CLARK DAMRELL,1985-08-17,Fiji,72,183
280,14,LACY MICARI,1994-01-12,Poland,62,161
281,15,HARRY AUGUSTE,1986-09-06,Tajikistan,59,165
282,15,LINDSAY BEHLMER,1988-02-04,Lesotho,71,180
283,15,FREDERICK HARALSON,1995-01-22,Gibraltar,77,167
284,15,ANTONIA BEHIZADEH,1987-06-23,Philippines,50,177
285,15,MARVIN RAHAMA,1989-04-05,Malaysia,78,180
286,15,LOYD FOUQUET,1985-08-22,Kazakhstan,56,163
287,15,SETH GOKEY,1990-01-09,Moldava,87,191
288,15,ADAM APRIL,1987-10-18,Ireland,59,194
289,15,EZEQUIEL HOLCOMB,1994-06-04,China,52,186
290,15,FREDDIE DENBURGER,1988-08-13,Pakistan,75,191
291,15,COY PORTER,1990-05-08,Azerbaijan,84,178
292,15,SIDNEY LIBERA,1992-05-16,Guadaloupe,62,181
293,15,ALTON RYEA,1989-03-21,Zimbabwe,67,198
294,15,MICHEL MEVIS,1986-10-12,PuertoRico,80,174
295,15,ROMEO GUEDESSE,1989-03-09,Taiwan,63,180
296,15,JOHNATHAN RECKLEY,1988-04-18,Anguilla,80,188
297,15,AURELIO KOLK,1986-01-03,Kazakhstan,54,182
298,15,TYRELL YRAGUI,1984-07-10,Uzbekistan,76,189
299,15,HAYWOOD JUENGLING,1991-08-17,Somalia,71,178
300,15,NORMAND BORNEMANN,1989-07-08,Frances,60,164
301,16,GERMAN TRACHTENBERG,1995-11-21,Uzbekistan,82,182
302,16,RON TUNSON,1989-05-26,Samoa,77,194
303,16,DEWAYNE FRIPP,1992-07-04,Madagascar,78,175
304,16,MALIK BYSE,1992-08-15,Palestine,82,198
305,16,TERENCE JENAB,1984-01-16,Bolivia,58,168
306,16,XAVIER LUZZI,1995-03-04,Tunisia,67,196
307,16,SEAN HOBEL,1988-11-07,Netherlands,75,181
308,16,PHIL PERE,1987-04-21,Gibraltar,52,190
309,16,DARRON GARAFALO,1989-03-07,Antarctica,87,196
310,16,BROCK CROTEAU,1990-04-16,Mozambique,60,176
311,16,ISAIAH WILIS,1994-09-01,Somalia,57,177
312,16,ODELL WALTHALL,1992-04-23,Guyana,74,198
313,16,DARON JOHNSTAD,1993-06-07,Tunisia,57,198
314,16,CHARLIE QUEST,1994-02-21,Monaco,58,185
315,16,TYRONE AVALLONE,1992-11-18,Slovenia,57,189
316,16,GARY VANHOUTEN,1986-09-22,Nicaragua,72,172
317,16,MOHAMMAD MCCUBREY,1985-04-20,Andorra,53,192
318,16,NIGEL SWETLAND,1993-08-06,Bangladesh,78,183
319,16,MOHAMMED CORCORAN,1988-03-16,Syria,90,193
320,16,REYES PARAMORE,1991-07-01,Luxembourg,83,174
321,17,KARL DOBSON,1984-06-12,Bhutan,56,181
322,17,DERICK LICERIO,1991-03-27,Lithuania,82,167
323,17,MARY BREAKELL,1995-01-13,Guadaloupe,55,189
324,17,FREDRIC SCHUESSLER,1994-10-13,SouthSudan,76,191
325,17,THADDEUS TLLO,1995-01-02,SanMarino,89,161
326,17,BRENDON KAUMO,1984-04-23,ElSalvador,85,165
327,17,DON ARROWSMITH,1991-09-01,BouvetIsland,87,183
328,17,ROSENDO HERINGTON,1992-02-18,Gibraltar,86,190
329,17,VINCENZO KEARIN,1988-02-22,Pakistan,51,196
330,17,HORACE MORT,1984-03-04,Pakistan,74,172
331,17,DEANGELO MCLERNON,1984-03-01,Kiribati,85,171
332,17,ERASMO WODSKOW,1988-06-02,Belarus,74,161
333,17,TRENT ALTY,1985-12-27,Mexico,81,183
334,17,NATHANIAL DOIDGE,1985-01-14,NewCaledonia,57,163
335,17,LUIS JARRELL,1992-03-05,Zimbabwe,60,183
336,17,LEO EVERETTS,1988-06-05,Nauru,54,163
337,17,VIRGIL LASKER,1988-01-21,Germany,61,188
338,17,SHAUN MOLSTAD,1993-05-26,Colombia,52,172
339,17,BURTON UNCAPHER,1985-02-14,Nepal,85,167
340,17,DEREK KUHNEL,1994-07-27,Croatia,64,169
341,18,HARVEY INFIELD,1994-06-26,Liechtenstein,73,190
342,18,ANDREW GROENEWEG,1993-01-23,Honduras,83,197
343,18,MYLES KETCHIE,1988-04-02,Rwanda,58,170
344,18,RICH JELINEK,1991-11-05,Brunei,63,198
345,18,JOHN GLUNT,1995-02-27,BosniaandHerzegovina,63,161
346,18,CARROLL BARROWMAN,1994-08-23,Guinea,79,184
347,18,COLIN BIERL,1994-09-05,Laos,76,186
348,18,GALE LOPARCO,1995-04-27,Jordan,82,191
349,18,ALBERT MOLTON,1995-06-08,Gibraltar,62,168
350,18,ELOY MAROUN,1992-03-26,Cuba,57,188
351,18,JOESPH RIEFFENBERGER,1994-09-26,Eritrea,83,189
352,18,WILLIAMS QUILIMACO,1986-03-01,Thailand,54,186
353,18,ELLSWORTH KUSHNIR,1987-02-04,Zimbabwe,84,179
354,18,VON BLIZARD,1993-08-01,Malaysia,56,179
355,18,MICHAL KASCHEL,1984-02-01,Botswana,54,164
356,18,BASIL STANDLEE,1990-09-06,Canada,50,165
357,18,JOSE BERY,1994-07-13,Niger,73,162
358,18,LEROY DELMORE,1984-09-13,Ethiopia,69,177
359,18,LOREN WARDRIP,1984-06-18,Malaysia,77,184
360,18,KAREEM ANDREASEN,1989-01-07,Moldava,81,197
361,19,GIL MINION,1984-09-14,Niger,62,179
362,19,CHRISTOPER WRIGLEY,1985-01-08,Somalia,59,195
363,19,TAYLOR CLUSTER,1986-10-08,Sudan,54,188
364,19,NELSON AHLBERG,1985-02-19,Afghanistan,84,190
365,19,VINCENZO KIRALY,1994-01-22,Algeria,63,175
366,19,MITCHEL RAYNES,1994-06-08,Indonesia,64,168
367,19,DAVE PAULAUSKIS,1990-08-09,Guyana,83,165
368,19,PETE OLIFF,1986-06-08,Ethiopia,71,178
369,19,BERNARDO MUSILLI,1988-03-07,Kuwait,52,170
370,19,DEXTER SHEN,1990-06-04,Swaziland,57,191
371,19,JASPER RENDER,1993-07-08,Denmark,71,192
372,19,DARRICK DIGREGORIO,1986-01-25,Grenada,51,197
373,19,LES GRANSTROM,1987-04-19,Spain,78,169
374,19,DELMAR GODINO,1984-02-14,Portugal,62,175
375,19,ZACHARIAH BLUMENFELD,1985-02-13,Iraq,64,184
376,19,JESSE MALOON,1995-11-13,SouthSudan,75,183
377,19,BLAINE ZECHES,1989-07-09,Djibouti,55,180
378,19,HOMER WOHLSCHLEGEL,1994-07-26,Australia,67,188
379,19,ANDERSON CORNELIA,1986-08-20,Guernsey,58,192
380,19,DAVID MCKELLOP,1990-06-05,Tuvalu,81,169
381,20,COLLIN ROSSINGNOL,1985-06-21,SouthAfrica,74,168
382,20,RODRIGO CARVALNO,1994-11-10,NewZealand,54,189
383,20,ROY STAACK,1987-05-02,ElSalvador,78,194
384,20,GARLAND NIKODEM,1994-12-25,SanMarino,50,195
385,20,FREDRICK KOH,1991-03-15,Niger,69,174
386,20,ALAN JOSICH,1989-02-15,Zambia,81,178
387,20,KEENAN BUSKE,1987-04-06,Estonia,70,166
388,20,LUCIEN ALEGAR,1995-06-07,Turkey,84,185
389,20,DOMENIC DEFOSSET,1985-02-21,Iraq,79,178
390,20,WES COUSEY,1988-02-25,BurkinaFaso,81,197
391,20,AGUSTIN AMADIO,1989-06-24,Niger,65,164
392,20,RANDY STEINHAUSER,1991-04-22,Andorra,80,177
393,20,ALEC SAKAMOTO,1984-09-26,Israel,59,167
394,20,DEMETRIUS JUZA,1990-08-14,Namibia,72,175
395,20,LEVI ALVARRACIN,1994-11-03,Tuvalu,78,178
396,20,ELMO COHICK,1985-01-26,PuertoRico,55,179
397,20,CHONG BRUGAL,1986-08-14,Kosovo,76,183
398,20,KERRY OSTROWSKI,1993-06-06,Bangladesh,58,168
399,20,ADAM RISSO,1987-03-27,Malta,64,197
400,20,ORVAL PANAH,1984-08-15,Ghana,66,182
401,21,TERRY YOULA,1986-03-04,Belize,66,178
402,21,JOSEPH ROARX,1985-10-06,Antarctica,68,195
403,21,HASSAN SAWATZKE,1992-08-04,Kosovo,90,191
404,21,GRADY MILLEDGE,1995-07-17,Estonia,61,178
405,21,KELVIN CHIM,1984-10-27,Afghanistan,70,192
406,21,DAVID AMISANO,1993-06-18,Liechtenstein,76,180
407,21,MARKUS RUDH,1990-12-25,Swaziland,65,165
408,21,LONG STARTIN,1992-10-12,Grenada,89,197
409,21,CORY MONTROSE,1987-11-14,Morocco,66,186
410,21,LEO DEIBERT,1985-06-05,Bangladesh,78,165
411,21,MOISES DOBKINS,1993-11-25,Benin,86,163
412,21,GAYLORD MAUSER,1990-07-02,Zambia,83,167
413,21,COY NYLEN,1994-03-02,Burundi,56,180
414,21,KELVIN BLUMENKRANTZ,1989-01-04,Monaco,86,198
415,21,JAMAAL WITTMEYER,1992-11-08,Germany,79,162
416,21,VINCE DOOGAN,1994-09-20,SouthAfrica,78,193
417,21,KASEY HOUTMAN,1994-06-23,Denmark,72,184
418,21,ARTHUR CUCCO,1986-06-12,Peru,60,197
419,21,DOYLE OPPENLANDER,1992-06-21,Grenada,77,173
420,21,JOSHUA MEENAN,1984-04-09,Nicaragua,81,165
421,22,RILEY LOSZYNSKI,1990-05-25,Mozambique,50,186
422,22,TRAVIS LENNAN,1988-12-19,Ghana,60,172
423,22,GLENN CLESEN,1994-10-13,Israel,53,184
424,22,PASQUALE SOOHOO,1990-02-15,BurkinaFaso,52,182
425,22,HOWARD PINENA,1984-05-02,Slovenia,68,190
426,22,RUBEN ALVARENGO,1991-10-07,Taiwan,72,172
427,22,THEO RHEES,1989-12-09,Wallis,63,172
428,22,MARGARITO TARZIA,1986-11-15,Palau,80,194
429,22,DICK WATCHER,1993-08-24,Aruba,67,188
430,22,JESSE DUTCHOVER,1988-07-27,Peru,81,185
431,22,STANLEY HAY,1993-05-19,ElSalvador,66,173
432,22,NORBERT AKONI,1990-07-26,Zimbabwe,66,161
433,22,OREN RIEBEL,1994-07-20,SanMarino,86,165
434,22,AMADO STEINBECK,1994-04-02,UnitedArabEmirates,67,194
435,22,STEFAN SIRCY,1985-03-10,Haiti,69,191
436,22,DOMINICK FREYTAS,1991-09-27,Samoa,85,198
437,22,SHAWN DEREU,1987-11-05,Bahrain,83,177
438,22,WINFRED SPODEN,1994-11-12,Switzerland,76,191
439,22,ARNOLDO ZIZZO,1989-02-06,Turkey,66,176
440,22,WALKER REINHARDT,1991-12-21,Suriname,60,185
441,23,JEWELL BAINES,1987-07-19,SanMarino,59,197
442,23,CLAUDIO SWINGLE,1992-11-01,Azerbaijan,68,187
443,23,JEFFEREY BRYAN,1992-04-05,Guadaloupe,52,176
444,23,REGGIE ONKS,1989-02-03,SaintHelena,64,196
445,23,FRANCIS MCFATTEN,1989-08-13,Somalia,58,179
446,23,NATHANIAL MCKEEVER,1990-06-17,Argentina,87,195
447,23,EVERETT ROWMAN,1995-12-05,SaudiArabia,74,173
448,23,CALVIN DEGRAW,1985-08-15,Jersey,52,197
449,23,HUEY CAINE,1985-11-14,Dominica,85,169
450,23,HUNTER MACRUM,1992-09-09,Bolivia,56,196
451,23,CHI CARAS,1991-08-24,Uganda,50,197
452,23,RUPERT LUFSEY,1995-06-05,Turkmenistan,70,181
453,23,LOREN RAMSFIELD,1990-11-27,PapuaNewGuinea,89,169
454,23,ZACHERY FAHLSING,1995-08-01,Suriname,66,198
455,23,RAMIRO VARIEUR,1989-02-03,ElSalvador,76,166
456,23,LARRY SIAS,1989-12-22,Malta,65,183
457,23,ABRAM HAMEISTER,1992-12-14,Afghanistan,81,172
458,23,ARMAND TROSIEN,1992-06-27,Pakistan,74,174
459,23,JOHNSON CLAMMER,1988-02-10,SaintHelena,82,190
460,23,ELWOOD SARJEANT,1992-04-08,Guyana,87,188
461,24,BRODERICK MARQUARDT,1987-03-25,Gibraltar,57,168
462,24,JOSEF GRIESINGER,1993-11-11,Afghanistan,76,192
463,24,ALVA CINQUANTI,1986-01-26,Iran,86,194
464,24,AURELIO COSSA,1995-07-24,Moldava,81,196
465,24,NOBLE HEISERMAN,1987-11-20,SouthAfrica,61,187
466,24,DINO KALLBERG,1987-06-20,Guinea,53,197
467,24,THERON FRERICKS,1985-05-02,Bulgaria,86,167
468,24,ERICH HOLMON,1988-01-26,NewZealand,75,178
469,24,LAMAR DALRYMPLE,1985-06-09,Norway,53,175
470,24,TYLER KUHLMAN,1988-03-26,Grenada,51,198
471,24,TED FARNUM,1986-01-19,Barbados,76,184
472,24,ISIDRO PAPSON,1989-05-09,Australia,84,167
473,24,CHRISTOPHER PHAREL,1990-08-14,Liberia,77,168
474,24,FERDINAND PANDO,1994-01-22,Bermuda,75,197
475,24,IRVING GARAY,1995-06-04,Mongolia,68,197
476,24,CYRUS MCVOY,1988-06-11,SouthKorea,56,176
477,24,MICHEL GRAZIANO,1993-09-01,PapuaNewGuinea,55,190
478,24,GROVER SAMPAIA,1993-03-07,Kyrgyzstan,79,183
479,24,MILES MCGIBNEY,1995-06-01,Iceland,59,168
480,24,HILTON HOMEWOOD,1995-09-20,Vanuatu,77,186
